Date,AAPL,FB,MSFT,TSLA
2019-12-16,68.75221252441406,197.9199981689453,151.95147705078125,76.30000305175781
2019-12-17,68.88733673095703,198.38999938964844,151.13084411621094,75.7979965209961
2019-12-18,68.72272491455078,202.5,150.8181915283203,78.62999725341797
2019-12-19,68.79151153564453,206.05999755859375,152.1273651123047,80.80799865722656
2019-12-20,68.64903259277344,206.3000030517578,153.7882537841797,81.11799621582031
2019-12-23,69.7692642211914,206.17999267578125,153.7882537841797,83.84400177001953
2019-12-24,69.83558654785156,205.1199951171875,153.75892639160156,85.05000305175781
2019-12-26,71.22116088867188,207.7899932861328,155.0192413330078,86.18800354003906
2019-12-27,71.19412994384766,208.10000610351562,155.30259704589844,86.07599639892578
2019-12-30,71.61669158935547,204.41000366210938,153.964111328125,82.94000244140625
2019-12-31,72.13994598388672,205.25,154.07156372070312,83.66600036621094
2020-01-02,73.7859115600586,209.77999877929688,156.92437744140625,86.052001953125
2020-01-03,73.06856536865234,208.6699981689453,154.9704132080078,88.60199737548828
2020-01-06,73.65078735351562,212.60000610351562,155.3709716796875,90.30799865722656
2020-01-07,73.30440521240234,213.05999755859375,153.95433044433594,93.81199645996094
2020-01-08,74.48360443115234,215.22000122070312,156.4065704345703,98.4280014038086
2020-01-09,76.06568908691406,218.3000030517578,158.36058044433594,96.26799774169922
2020-01-10,76.23765563964844,218.05999755859375,157.62783813476562,95.62999725341797
2020-01-13,77.86642456054688,221.91000366210938,159.52317810058594,104.97200012207031
2020-01-14,76.81497192382812,219.05999755859375,158.399658203125,107.58399963378906
2020-01-15,76.48577117919922,221.14999389648438,159.42547607421875,103.69999694824219
2020-01-16,77.44387817382812,221.77000427246094,162.3466796875,102.697998046875
2020-01-17,78.30127716064453,222.13999938964844,163.25531005859375,102.0999984741211
2020-01-21,77.77062225341797,221.44000244140625,162.66909790039062,109.44000244140625
2020-01-22,78.0482406616211,221.32000732421875,161.8875274658203,113.91200256347656
2020-01-23,78.42410278320312,219.75999450683594,162.88406372070312,114.44000244140625
2020-01-24,78.19808959960938,217.94000244140625,161.24269104003906,112.96399688720703
2020-01-27,75.89865112304688,214.8699951171875,158.54620361328125,111.60399627685547
2020-01-28,78.04576873779297,217.7899932861328,161.6530303955078,113.37999725341797
2020-01-29,79.679443359375,223.22999572753906,164.17369079589844,116.197998046875
2020-01-30,79.5639877319336,209.52999877929688,168.80459594726562,128.16200256347656
2020-01-31,76.03621673583984,201.91000366210938,166.3132781982422,130.11399841308594
2020-02-03,75.82740783691406,204.19000244140625,170.36778259277344,156.0
2020-02-04,78.33074951171875,209.8300018310547,175.97573852539062,177.41200256347656
2020-02-05,78.969482421875,210.11000061035156,175.7607879638672,146.94000244140625
2020-02-06,79.89318084716797,210.85000610351562,179.40496826171875,149.79200744628906
2020-02-07,78.80721282958984,212.3300018310547,179.65896606445312,149.61399841308594
2020-02-10,79.18152618408203,213.05999755859375,184.35833740234375,154.25599670410156
2020-02-11,78.70378112792969,207.19000244140625,180.19635009765625,154.87600708007812
2020-02-12,80.57283020019531,210.75999450683594,180.4601287841797,153.45799255371094
